,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
56498,2016,Q1,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,148,98,4.5,13.8
56499,2016,Q1,Provincial Health Services Authority,All Facilities,Other Urology Surgery,134,64,6.1,24.2
56500,2016,Q1,Provincial Health Services Authority,All Facilities,Skin Surgery,16,31,8.1,10.3
56501,2016,Q1,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,37,45,2.6,17.5
56502,2016,Q1,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,87,43,4.3,18.2
56503,2016,Q1,Provincial Health Services Authority,All Facilities,Tendon Surgery,16,6,2.9,5.6
56504,2016,Q1,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,56,55,5.7,14.1
56505,2016,Q1,Provincial Health Services Authority,All Facilities,Tympanoplasty,22,11,10.6,17.4
56506,2016,Q1,Provincial Health Services Authority,All Facilities,Uterine Surgery,232,256,6.3,16.5
56507,2016,Q1,Provincial Health Services Authority,All Facilities,Vaginal Repair,3,15,5.0,20.6
56508,2016,Q1,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,12,29,0.7,9.5
56509,2016,Q1,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,3,13,2.0,13.1
56510,2016,Q1,Provincial Health Services Authority,B.C. Cancer Agency,All Procedures,17,113,2.0,7.0
56511,2016,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,9,1.0,2.1
56512,2016,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,10,44,2.8,7.4
56513,2016,Q1,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,3,30,1.7,3.6
56514,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,44,86,0.5,11.1
56515,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,All Procedures,1495,1358,3.9,18.1
56516,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,5,11,1.0,8.1
56517,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,10,140,0.4,1.0
56518,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Colostomy/Ileostomy,3,7,1.3,5.7
56519,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,3,13,1.0,5.7
56520,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,17,12,5.1,20.7
56521,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,366,211,7.4,27.3
56522,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,38,58,2.3,12.7
56523,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,17,22,7.1,17.7
56524,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,9,17,1.0,5.8
56525,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,11,15,1.3,9.6
56526,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,46,34,2.8,17.7
56527,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,115,64,7.9,18.1
56528,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,48,48,4.2,16.2
56529,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Nasal Surgery,3,5,15.4,34.3
56530,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,17,21,2.6,6.4
56531,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,18,13,3.3,15.2
56532,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,142,134,7.4,22.5
56533,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,11,7,11.1,16.1
56534,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,148,98,4.5,13.8
56535,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,134,64,6.1,24.2
56536,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,16,31,8.1,10.3
56537,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,35,35,2.6,17.5
56538,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,87,43,4.3,18.2
56539,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,16,6,2.9,5.6
56540,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,56,55,5.7,14.1
56541,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,22,11,10.6,17.4
56542,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,12,28,0.8,9.8
56543,2016,Q1,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,13,2.0,13.1
56544,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,17,20,3.6,6.0
56545,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,All Procedures,414,401,6.0,18.8
56546,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,57,49,2.4,22.5
56547,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,78,49,8.1,21.2
56548,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,14,9,7.9,17.4
56549,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Skin Tumour Removal,3,5,4.6,22.9
56550,2016,Q1,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,232,256,6.3,16.5
58439,2016,Q2,Provincial Health Services Authority,All Facilities,All Other Procedures,57,91,0.6,11.9
58440,2016,Q2,Provincial Health Services Authority,All Facilities,All Procedures,2039,1670,4.4,20.2
58441,2016,Q2,Provincial Health Services Authority,All Facilities,Biopsy in OR,15,18,1.6,6.2
58442,2016,Q2,Provincial Health Services Authority,All Facilities,Breast Biopsy,17,39,2.1,4.7
58443,2016,Q2,Provincial Health Services Authority,All Facilities,CSF Drainage,5,163,0.3,0.9
58444,2016,Q2,Provincial Health Services Authority,All Facilities,Cranial Surgery,6,13,0.7,1.9
58445,2016,Q2,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,20,19,9.1,20.4
58446,2016,Q2,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,47,46,2.4,20.1
58447,2016,Q2,Provincial Health Services Authority,All Facilities,Dental Surgery,367,208,12.1,19.9
58448,2016,Q2,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,48,37,5.0,20.0
58449,2016,Q2,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,26,29,2.1,16.2
58450,2016,Q2,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,85,36,13.8,21.8
58451,2016,Q2,Provincial Health Services Authority,All Facilities,Fracture Repair,10,11,1.4,13.0
58452,2016,Q2,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,15,16,1.9,10.9
58453,2016,Q2,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,52,71,4.3,15.3
58454,2016,Q2,Provincial Health Services Authority,All Facilities,Laparoscopy,18,8,5.4,14.1
58455,2016,Q2,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,109,63,16.7,36.6
58456,2016,Q2,Provincial Health Services Authority,All Facilities,Myringotomy,50,40,7.6,13.0
58457,2016,Q2,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,26,20,7.3,17.3
58458,2016,Q2,Provincial Health Services Authority,All Facilities,Other Ear Surgery,17,18,8.9,35.3
58459,2016,Q2,Provincial Health Services Authority,All Facilities,Other Eye Surgery,153,97,6.1,24.4
58460,2016,Q2,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,156,83,7.7,24.6
58461,2016,Q2,Provincial Health Services Authority,All Facilities,Other Urology Surgery,134,80,12.1,41.3
58462,2016,Q2,Provincial Health Services Authority,All Facilities,Skin Surgery,21,22,2.0,19.1
58463,2016,Q2,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,37,33,6.4,25.5
58464,2016,Q2,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,110,39,5.1,36.3
58465,2016,Q2,Provincial Health Services Authority,All Facilities,Tendon Surgery,14,8,1.2,20.4
58466,2016,Q2,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,55,38,4.8,15.5
58467,2016,Q2,Provincial Health Services Authority,All Facilities,Tympanoplasty,15,13,16.9,30.6
58468,2016,Q2,Provincial Health Services Authority,All Facilities,Uterine Surgery,256,225,5.7,15.5
58469,2016,Q2,Provincial Health Services Authority,All Facilities,Vaginal Repair,7,7,4.3,14.3
58470,2016,Q2,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,13,23,1.4,6.8
58471,2016,Q2,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,3,7,1.0,11.3
58472,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,All Procedures,30,89,2.1,4.6
58473,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,9,0.9,2.1
58474,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,17,39,2.1,4.7
58475,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,5,13,1.3,3.9
58476,2016,Q2,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,6,4.1,6.8
58477,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,43,76,0.4,8.6
58478,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,All Procedures,1571,1258,4.7,20.9
58479,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,13,9,2.0,7.9
58480,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,5,163,0.3,0.9
58481,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,13,0.7,1.9
58482,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,14,17,9.3,22.6
58483,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,367,208,12.1,19.9
58484,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,44,32,6.8,21.0
58485,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,21,16,3.2,24.9
58486,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,10,11,1.4,13.0
58487,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,15,16,1.9,10.9
58488,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,52,71,4.3,15.3
58489,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Laparoscopy,3,5,1.6,7.9
58490,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,109,63,16.7,36.6
58491,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,50,40,7.6,13.0
58492,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,26,20,7.3,17.3
58493,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,17,18,8.9,35.3
58494,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,153,97,6.1,24.4
58495,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,156,83,7.7,24.6
58496,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,133,80,12.1,41.3
58497,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,21,22,2.0,19.1
58498,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,35,29,6.7,27.1
58499,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,110,39,5.1,36.3
58500,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,14,8,1.2,20.4
58501,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,55,38,4.8,15.5
58502,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,15,13,16.9,30.6
58503,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,13,19,1.3,7.2
58504,2016,Q2,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,7,1.0,11.3
58505,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,14,15,4.6,15.2
58506,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,All Procedures,438,323,7.6,20.6
58507,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,47,37,2.6,22.1
58508,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,85,36,13.8,21.8
58509,2016,Q2,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,256,225,5.7,15.5
60356,2016,Q3,Provincial Health Services Authority,All Facilities,All Other Procedures,56,85,0.9,20.6
60357,2016,Q3,Provincial Health Services Authority,All Facilities,All Procedures,2264,1607,6.6,23.7
60358,2016,Q3,Provincial Health Services Authority,All Facilities,Biopsy in OR,9,13,2.1,11.3
60359,2016,Q3,Provincial Health Services Authority,All Facilities,Breast Biopsy,3,44,2.9,6.2
60360,2016,Q3,Provincial Health Services Authority,All Facilities,CSF Drainage,5,85,0.4,1.0
60361,2016,Q3,Provincial Health Services Authority,All Facilities,Cone Biopsy,3,8,2.0,4.0
60362,2016,Q3,Provincial Health Services Authority,All Facilities,Cranial Surgery,6,18,2.4,12.1
60363,2016,Q3,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,23,13,6.6,19.3
60364,2016,Q3,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,56,49,2.9,22.2
60365,2016,Q3,Provincial Health Services Authority,All Facilities,Dental Surgery,396,201,16.1,23.7
60366,2016,Q3,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,47,38,4.1,16.6
60367,2016,Q3,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,27,35,6.9,22.7
60368,2016,Q3,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,93,33,10.6,25.9
60369,2016,Q3,Provincial Health Services Authority,All Facilities,Fracture Repair,8,15,4.1,31.1
60370,2016,Q3,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,8,18,4.0,12.5
60371,2016,Q3,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,44,46,4.4,15.2
60372,2016,Q3,Provincial Health Services Authority,All Facilities,Knee - ACL Repair,3,8,14.8,22.2
60373,2016,Q3,Provincial Health Services Authority,All Facilities,Knee Arthroscopy,5,5,26.0,34.1
60374,2016,Q3,Provincial Health Services Authority,All Facilities,Laparoscopy,18,8,10.7,18.9
60375,2016,Q3,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,153,68,10.6,23.8
60376,2016,Q3,Provincial Health Services Authority,All Facilities,Myringotomy,61,49,6.1,22.7
60377,2016,Q3,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,32,21,4.3,13.3
60378,2016,Q3,Provincial Health Services Authority,All Facilities,Other Ear Surgery,38,8,7.1,16.1
60379,2016,Q3,Provincial Health Services Authority,All Facilities,Other Eye Surgery,188,120,10.1,24.0
60380,2016,Q3,Provincial Health Services Authority,All Facilities,Other Joint Reconstruction,11,8,7.1,29.4
60381,2016,Q3,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,201,87,10.6,30.4
60382,2016,Q3,Provincial Health Services Authority,All Facilities,Other Urology Surgery,145,78,11.3,27.1
60383,2016,Q3,Provincial Health Services Authority,All Facilities,Skin Surgery,33,28,8.1,8.7
60384,2016,Q3,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,95,36,5.4,24.5
60385,2016,Q3,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,104,33,8.9,35.3
60386,2016,Q3,Provincial Health Services Authority,All Facilities,Tendon Surgery,16,5,29.9,62.7
60387,2016,Q3,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,90,27,11.0,27.1
60388,2016,Q3,Provincial Health Services Authority,All Facilities,Tympanoplasty,17,5,8.7,24.7
60389,2016,Q3,Provincial Health Services Authority,All Facilities,Uterine Surgery,197,233,9.9,17.8
60390,2016,Q3,Provincial Health Services Authority,All Facilities,Vaginal Repair,13,8,2.9,4.6
60391,2016,Q3,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,5,31,3.9,15.0
60392,2016,Q3,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,3,13,2.0,9.6
60393,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,All Procedures,17,88,2.6,5.7
60394,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,6,1.2,2.4
60395,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,3,44,2.9,6.2
60396,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Cone Biopsy,3,5,2.4,3.7
60397,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,5,14,3.4,9.1
60398,2016,Q3,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,8,2.9,4.6
60399,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,45,72,0.9,18.1
60400,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,All Procedures,1856,1174,7.1,24.1
60401,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Biopsy in OR,7,7,5.9,14.8
60402,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,CSF Drainage,5,85,0.4,1.0
60403,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,6,18,2.4,12.1
60404,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,17,11,6.6,20.0
60405,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,396,201,16.1,23.7
60406,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,45,32,3.6,17.5
60407,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Excision Lesion/Tumour,22,21,8.9,28.9
60408,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Fracture Repair,8,15,4.1,31.1
60409,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Gastrostomy/Jejunostomy,8,18,4.0,12.5
60410,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Hernia Repair - Abdominal,44,46,4.4,15.2
60411,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee - ACL Repair,3,8,14.8,22.2
60412,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Knee Arthroscopy,5,5,26.0,34.1
60413,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Male Reproductive Surgery,153,68,10.6,23.8
60414,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Myringotomy,61,49,6.1,22.7
60415,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Oral Cavity & Pharynx Surgery,32,21,4.3,13.3
60416,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Ear Surgery,38,8,7.1,16.1
60417,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Eye Surgery,188,120,10.1,24.0
60418,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Joint Reconstruction,11,8,7.1,29.4
60419,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Orthopaedic Surgery,201,87,10.6,30.4
60420,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Other Urology Surgery,145,77,11.7,27.1
60421,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Surgery,33,28,8.1,8.7
60422,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Skin Tumour Removal,91,30,7.3,25.2
60423,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Spinal/Back Surgery,104,33,8.9,35.3
60424,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tendon Surgery,16,5,29.9,62.7
60425,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tonsillectomy/Adenoidectomy,90,27,11.0,27.1
60426,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Tympanoplasty,17,5,8.7,24.7
60427,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Vascular Surgery - Other,5,30,3.4,15.1
60428,2016,Q3,Provincial Health Services Authority,B.C. Children'S Hospital,Wound/Laceration Care,3,13,2.0,9.6
60429,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Other Procedures,11,13,2.1,21.5
60430,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,All Procedures,391,345,8.1,22.4
60431,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,D&C and Related Surgery,54,47,1.4,23.0
60432,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Fallopian Tube/Ovarian Surgery,93,33,10.6,25.9
60433,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Laparoscopy,15,7,11.1,19.5
60434,2016,Q3,Provincial Health Services Authority,B.C. Women'S Hospital,Uterine Surgery,197,233,9.9,17.8
62326,2016,Q4,Provincial Health Services Authority,All Facilities,All Other Procedures,79,49,6.7,20.5
62327,2016,Q4,Provincial Health Services Authority,All Facilities,All Procedures,2302,1746,8.7,27.7
62328,2016,Q4,Provincial Health Services Authority,All Facilities,Biopsy in OR,6,14,0.9,1.4
62329,2016,Q4,Provincial Health Services Authority,All Facilities,Bowel Resection,3,6,4.3,10.4
62330,2016,Q4,Provincial Health Services Authority,All Facilities,Breast Biopsy,8,38,1.9,4.0
62331,2016,Q4,Provincial Health Services Authority,All Facilities,Cone Biopsy,3,6,8.4,19.4
62332,2016,Q4,Provincial Health Services Authority,All Facilities,Cranial Surgery,9,18,3.1,6.7
62333,2016,Q4,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,15,17,3.9,18.0
62334,2016,Q4,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,56,62,4.6,19.1
62335,2016,Q4,Provincial Health Services Authority,All Facilities,Dental Surgery,389,233,16.6,30.0
62336,2016,Q4,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,41,36,5.0,27.2
62337,2016,Q4,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,29,53,1.9,7.8
62338,2016,Q4,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,77,37,14.1,26.5
62339,2016,Q4,Provincial Health Services Authority,All Facilities,Foreign Body Removal Surgery,9,8,1.1,7.0
62340,2016,Q4,Provincial Health Services Authority,All Facilities,Fracture Repair,6,10,5.1,15.3
62341,2016,Q4,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,14,12,6.5,17.3
62342,2016,Q4,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,46,58,6.6,26.0
62343,2016,Q4,Provincial Health Services Authority,All Facilities,Knee - ACL Repair,3,9,3.1,22.5
62344,2016,Q4,Provincial Health Services Authority,All Facilities,Knee Arthroscopy,7,8,1.7,41.0
62345,2016,Q4,Provincial Health Services Authority,All Facilities,Laparoscopy,16,13,5.6,23.2
62346,2016,Q4,Provincial Health Services Authority,All Facilities,Lens & Vitreous (non-cataract) Surgery,3,14,2.1,20.0
62347,2016,Q4,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,146,101,11.9,31.1
62348,2016,Q4,Provincial Health Services Authority,All Facilities,Myringotomy,48,64,5.3,17.0
62349,2016,Q4,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,29,29,10.0,20.7
62350,2016,Q4,Provincial Health Services Authority,All Facilities,Other Ear Surgery,38,20,10.6,26.1
62351,2016,Q4,Provincial Health Services Authority,All Facilities,Other Eye Surgery,214,111,7.4,21.7
62352,2016,Q4,Provincial Health Services Authority,All Facilities,Other Joint Reconstruction,16,9,1.1,15.6
62353,2016,Q4,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,213,119,11.3,38.4
62354,2016,Q4,Provincial Health Services Authority,All Facilities,Other Urology Surgery,163,96,13.1,37.9
62355,2016,Q4,Provincial Health Services Authority,All Facilities,Sinus Surgery,3,5,8.3,32.3
62356,2016,Q4,Provincial Health Services Authority,All Facilities,Skin Surgery,28,29,5.0,9.7
62357,2016,Q4,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,75,68,11.6,21.3
62358,2016,Q4,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,120,35,22.7,48.1
62359,2016,Q4,Provincial Health Services Authority,All Facilities,Tendon Surgery,16,6,14.1,32.1
62360,2016,Q4,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,70,61,10.6,27.3
62361,2016,Q4,Provincial Health Services Authority,All Facilities,Tympanoplasty,21,10,7.9,14.0
62362,2016,Q4,Provincial Health Services Authority,All Facilities,Uterine Surgery,205,210,10.2,24.2
62363,2016,Q4,Provincial Health Services Authority,All Facilities,Vaginal Repair,13,13,4.6,11.1
62364,2016,Q4,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,19,14,6.2,8.8
62365,2016,Q4,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,5,6,2.8,6.1
62366,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,All Procedures,31,103,1.6,5.4
62367,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Biopsy in OR,3,11,0.7,1.3
62368,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Breast Biopsy,8,38,1.9,4.0
62369,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,D&C and Related Surgery,3,5,5.4,7.7
62370,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Excision Lesion/Tumour,5,31,1.3,3.3
62371,2016,Q4,Provincial Health Services Authority,B.C. Cancer Agency,Vaginal Repair,3,11,4.0,9.4
62372,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Other Procedures,50,36,8.5,21.4
62373,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,All Procedures,1885,1304,9.6,29.0
62374,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Bowel Resection,3,6,4.3,10.4
62375,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cranial Surgery,9,18,3.1,6.7
62376,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Cyst/Ganglion Removal,13,16,3.9,18.2
62377,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Dental Surgery,388,233,16.6,30.0
62378,2016,Q4,Provincial Health Services Authority,B.C. Children'S Hospital,Examination Under Anaesthetic,41,35,4.1,27.3
