,year,quarter,health_authority,hospital,procedure,waiting,completed,wait_time_50,wait_time_90
54391,2015,Q4,Northern,Mills Memorial Hospital,Hernia Repair - Abdominal,6,18,0.6,4.1
54392,2015,Q4,Northern,Mills Memorial Hospital,Myringotomy,3,5,0.0,0.0
54393,2015,Q4,Northern,Mills Memorial Hospital,Nasal Surgery,32,28,0.0,0.0
54394,2015,Q4,Northern,Mills Memorial Hospital,Other Urology Surgery,18,12,2.3,3.1
54395,2015,Q4,Northern,Mills Memorial Hospital,Tonsillectomy/Adenoidectomy,24,16,0.0,0.0
54396,2015,Q4,Northern,Mills Memorial Hospital,Uterine Surgery,5,24,1.1,2.1
54397,2015,Q4,Northern,Prince Rupert Regional Hospital,All Procedures,51,230,1.4,7.0
54398,2015,Q4,Northern,Prince Rupert Regional Hospital,Cholecystectomy,3,8,1.1,2.1
54399,2015,Q4,Northern,Prince Rupert Regional Hospital,Dental Surgery,3,23,0.1,0.4
54400,2015,Q4,Northern,Prince Rupert Regional Hospital,Fallopian Tube/Ovarian Surgery,3,6,0.5,5.3
54401,2015,Q4,Northern,Prince Rupert Regional Hospital,Foot/Ankle Surgery,3,15,6.1,8.0
54402,2015,Q4,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,3,17,1.9,6.5
54403,2015,Q4,Northern,Prince Rupert Regional Hospital,Hip Replacement,3,7,7.9,8.9
54404,2015,Q4,Northern,Prince Rupert Regional Hospital,Knee Arthroscopy,3,14,2.9,6.1
54405,2015,Q4,Northern,Prince Rupert Regional Hospital,Knee Replacement,6,13,7.0,8.9
54406,2015,Q4,Northern,Prince Rupert Regional Hospital,Nasal Surgery,3,9,1.0,1.3
54407,2015,Q4,Northern,Prince Rupert Regional Hospital,Other Orthopaedic Surgery,3,25,1.7,5.6
54408,2015,Q4,Northern,Prince Rupert Regional Hospital,Tendon Surgery,3,5,4.0,8.3
54409,2015,Q4,Northern,Prince Rupert Regional Hospital,Uterine Surgery,13,16,4.9,7.2
54410,2015,Q4,Northern,Prince Rupert Regional Hospital,Vascular Surgery - Other,3,7,0.6,3.6
54411,2015,Q4,Northern,St. John Hospital,All Procedures,154,114,8.3,16.3
54412,2015,Q4,Northern,St. John Hospital,Dental Surgery,11,11,9.9,17.0
54413,2015,Q4,Northern,St. John Hospital,Hernia Repair - Abdominal,10,5,13.4,33.2
54414,2015,Q4,Northern,St. John Hospital,Knee - Meniscectomy,17,18,5.1,11.4
54415,2015,Q4,Northern,St. John Hospital,Male Reproductive Surgery,7,8,8.8,14.9
54416,2015,Q4,Northern,St. John Hospital,Other Orthopaedic Surgery,9,17,10.7,13.6
54417,2015,Q4,Northern,St. John Hospital,Tonsillectomy/Adenoidectomy,40,25,10.9,18.3
54418,2015,Q4,Northern,The University Hospital Of Northern British Columbia,All Other Procedures,41,41,7.3,16.7
54419,2015,Q4,Northern,The University Hospital Of Northern British Columbia,All Procedures,1972,1349,8.0,28.6
54420,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Aortic Aneurysm Repair,3,5,8.7,11.2
54421,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,10,17,4.3,10.0
54422,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,42,50,5.1,10.9
54423,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,16,18,4.4,7.9
54424,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,5,14,4.0,4.8
54425,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,16,5,23.6,25.3
54426,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,207,283,7.6,27.0
54427,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,66,38,8.3,16.3
54428,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Colostomy/Ileostomy,3,6,11.1,14.5
54429,2015,Q4,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,30,51,7.1,17.7
54430,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,49,45,9.1,18.7
54431,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Endarterectomy,3,5,15.7,20.3
54432,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,10,5,8.0,8.6
54433,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Excision Lesion/Tumour,8,12,6.9,20.5
54434,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,44,34,8.0,19.3
54435,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Fistula Repair - Non Vascular,3,6,7.7,10.7
54436,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,11,7,7.1,23.5
54437,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Hand/Wrist Surgery,8,10,13.9,32.2
54438,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,97,71,10.1,19.4
54439,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,147,55,20.0,38.4
54440,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,15,14,10.1,22.2
54441,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,11,8,12.3,34.5
54442,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Knee - Meniscectomy,20,20,6.7,15.1
54443,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Knee Arthroscopy,17,12,9.1,17.7
54444,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Knee Replacement,330,82,27.6,60.3
54445,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Lens & Vitreous (non-cataract) Surgery,3,8,3.6,10.6
54446,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Lipectomy,3,5,20.9,32.4
54447,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Male Reproductive Surgery,42,18,7.1,20.7
54448,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Mastectomy,11,17,4.3,7.8
54449,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Nasal Surgery,93,14,8.5,36.3
54450,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Nerve Surgery,3,5,12.7,22.3
54451,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Oral Cavity & Pharynx Surgery,6,7,6.3,13.4
54452,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Other Eye Surgery,12,5,15.4,44.9
54453,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Other Joint Reconstruction,59,28,13.0,26.7
54454,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Other Orthopaedic Surgery,89,58,6.9,20.3
54455,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Other Urology Surgery,23,28,5.5,15.4
54456,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Prostate Surgery,32,23,6.4,35.5
54457,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Shoulder Surgery,123,57,15.0,35.7
54458,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Skin Tumour Removal,14,8,5.7,12.7
54459,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Tendon Surgery,7,11,7.3,18.0
54460,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Thyroidectomy,16,7,9.1,14.0
54461,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Tonsillectomy/Adenoidectomy,31,8,14.0,29.9
54462,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Uterine Surgery,64,57,6.9,19.3
54463,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Vaginal Repair,5,7,8.1,19.7
54464,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Vascular Bypass Graft - Non Cardiac,12,6,3.9,18.0
54465,2015,Q4,Northern,The University Hospital Of Northern British Columbia,Vascular Surgery - Other,21,14,18.3,34.7
54466,2015,Q4,Northern,Wrinch Memorial Hospital,All Procedures,8,25,3.3,6.3
54467,2015,Q4,Northern,Wrinch Memorial Hospital,Dental Surgery,7,16,1.2,5.6
56267,2016,Q1,Northern,All Facilities,All Other Procedures,56,55,4.4,19.2
56268,2016,Q1,Northern,All Facilities,All Procedures,3466,3671,4.9,21.1
56269,2016,Q1,Northern,All Facilities,Appendectomy,3,5,5.9,6.5
56270,2016,Q1,Northern,All Facilities,Biopsy in OR,16,39,2.1,5.3
56271,2016,Q1,Northern,All Facilities,Bladder Surgery,39,77,4.1,13.3
56272,2016,Q1,Northern,All Facilities,Bowel Resection,14,43,3.1,7.4
56273,2016,Q1,Northern,All Facilities,Breast Biopsy,13,21,4.0,7.1
56274,2016,Q1,Northern,All Facilities,Breast Reconstruction,7,19,4.0,17.2
56275,2016,Q1,Northern,All Facilities,Breast Reduction,30,17,9.6,27.4
56276,2016,Q1,Northern,All Facilities,Cataract Surgery,396,677,4.0,13.7
56277,2016,Q1,Northern,All Facilities,Cholecystectomy,107,129,5.7,21.9
56278,2016,Q1,Northern,All Facilities,Colostomy/Ileostomy,10,8,4.8,9.6
56279,2016,Q1,Northern,All Facilities,Cone Biopsy,3,7,1.6,5.6
56280,2016,Q1,Northern,All Facilities,Cyst/Ganglion Removal,40,47,4.0,13.8
56281,2016,Q1,Northern,All Facilities,D&C and Related Surgery,72,81,3.1,16.7
56282,2016,Q1,Northern,All Facilities,Dental Surgery,102,335,1.9,11.1
56283,2016,Q1,Northern,All Facilities,Examination Under Anaesthetic,10,19,4.1,16.9
56284,2016,Q1,Northern,All Facilities,Excision Lesion/Tumour,19,43,4.0,9.1
56285,2016,Q1,Northern,All Facilities,Facial Bone Reconstruction,11,5,5.0,23.5
56286,2016,Q1,Northern,All Facilities,Fallopian Tube/Ovarian Surgery,67,77,5.7,18.7
56287,2016,Q1,Northern,All Facilities,Foot/Ankle Surgery,15,22,9.0,19.8
56288,2016,Q1,Northern,All Facilities,Foreign Body Removal Surgery,5,10,3.9,11.8
56289,2016,Q1,Northern,All Facilities,Fracture Repair,8,15,2.1,6.8
56290,2016,Q1,Northern,All Facilities,Hand/Wrist Surgery,40,48,4.4,15.7
56291,2016,Q1,Northern,All Facilities,Hernia Repair - Abdominal,195,202,5.5,22.4
56292,2016,Q1,Northern,All Facilities,Hip Replacement,208,82,19.4,50.2
56293,2016,Q1,Northern,All Facilities,Kidney/Bladder Stone Removal,14,25,5.4,27.6
56294,2016,Q1,Northern,All Facilities,Knee - ACL Repair,29,23,8.0,16.9
56295,2016,Q1,Northern,All Facilities,Knee - Meniscectomy,54,67,5.3,14.0
56296,2016,Q1,Northern,All Facilities,Knee Arthroscopy,58,58,2.9,15.3
56297,2016,Q1,Northern,All Facilities,Knee Replacement,465,146,25.3,47.0
56298,2016,Q1,Northern,All Facilities,Laparoscopy,5,12,2.9,19.3
56299,2016,Q1,Northern,All Facilities,Male Reproductive Surgery,68,67,8.1,23.4
56300,2016,Q1,Northern,All Facilities,Mastectomy,12,53,2.9,5.8
56301,2016,Q1,Northern,All Facilities,Myringotomy,30,28,3.7,11.7
56302,2016,Q1,Northern,All Facilities,Nasal Surgery,147,34,8.5,39.7
56303,2016,Q1,Northern,All Facilities,Nerve Surgery,9,13,2.1,7.4
56304,2016,Q1,Northern,All Facilities,Oral Cavity & Pharynx Surgery,6,11,6.0,16.3
56305,2016,Q1,Northern,All Facilities,Other Eye Surgery,20,23,8.0,24.1
56306,2016,Q1,Northern,All Facilities,Other Joint Reconstruction,87,49,6.9,22.3
56307,2016,Q1,Northern,All Facilities,Other Orthopaedic Surgery,172,177,5.4,18.3
56308,2016,Q1,Northern,All Facilities,Other Urology Surgery,64,123,1.7,8.3
56309,2016,Q1,Northern,All Facilities,Prostate Surgery,35,39,6.7,30.2
56310,2016,Q1,Northern,All Facilities,Rectal Surgery,30,25,5.7,21.4
56311,2016,Q1,Northern,All Facilities,Shoulder Surgery,172,85,8.9,33.2
56312,2016,Q1,Northern,All Facilities,Skin Tumour Removal,54,65,4.9,14.5
56313,2016,Q1,Northern,All Facilities,Tendon Surgery,21,10,11.0,57.0
56314,2016,Q1,Northern,All Facilities,Thyroidectomy,12,15,7.3,31.4
56315,2016,Q1,Northern,All Facilities,Tonsillectomy/Adenoidectomy,185,121,5.9,20.1
56316,2016,Q1,Northern,All Facilities,Tympanoplasty,3,9,0.0,10.7
56317,2016,Q1,Northern,All Facilities,Uterine Surgery,99,180,5.3,20.9
56318,2016,Q1,Northern,All Facilities,Vaginal Repair,10,10,11.1,26.5
56319,2016,Q1,Northern,All Facilities,Varicose Veins Ligation/Stripping,16,23,10.1,29.8
56320,2016,Q1,Northern,All Facilities,Vascular Bypass Graft - Non Cardiac,14,11,10.6,35.6
56321,2016,Q1,Northern,All Facilities,Vascular Surgery - Other,29,17,1.9,31.4
56322,2016,Q1,Northern,All Facilities,Wound/Laceration Care,9,17,1.3,15.8
56323,2016,Q1,Northern,Bulkley Valley District Hospital,All Procedures,67,81,4.2,19.4
56324,2016,Q1,Northern,Bulkley Valley District Hospital,Dental Surgery,6,7,11.0,16.1
56325,2016,Q1,Northern,Bulkley Valley District Hospital,Hernia Repair - Abdominal,10,7,4.9,7.3
56326,2016,Q1,Northern,Bulkley Valley District Hospital,Knee - Meniscectomy,3,6,0.1,0.2
56327,2016,Q1,Northern,Bulkley Valley District Hospital,Male Reproductive Surgery,10,5,5.1,20.2
56328,2016,Q1,Northern,Bulkley Valley District Hospital,Other Orthopaedic Surgery,3,6,4.3,13.9
56329,2016,Q1,Northern,Bulkley Valley District Hospital,Uterine Surgery,6,9,11.4,19.1
56330,2016,Q1,Northern,Dawson Creek And District Hospital,All Procedures,311,253,7.4,43.6
56331,2016,Q1,Northern,Dawson Creek And District Hospital,Cholecystectomy,20,24,9.9,22.0
56332,2016,Q1,Northern,Dawson Creek And District Hospital,Cyst/Ganglion Removal,5,5,6.9,18.9
56333,2016,Q1,Northern,Dawson Creek And District Hospital,Dental Surgery,16,8,6.2,14.5
56334,2016,Q1,Northern,Dawson Creek And District Hospital,Hernia Repair - Abdominal,37,29,7.1,17.5
56335,2016,Q1,Northern,Dawson Creek And District Hospital,Hip Replacement,44,17,43.9,51.5
56336,2016,Q1,Northern,Dawson Creek And District Hospital,Knee Arthroscopy,11,15,3.3,9.4
56337,2016,Q1,Northern,Dawson Creek And District Hospital,Knee Replacement,58,28,40.4,48.9
56338,2016,Q1,Northern,Dawson Creek And District Hospital,Male Reproductive Surgery,5,7,8.1,10.9
56339,2016,Q1,Northern,Dawson Creek And District Hospital,Other Orthopaedic Surgery,16,13,5.3,10.4
56340,2016,Q1,Northern,Dawson Creek And District Hospital,Prostate Surgery,3,5,6.9,6.9
56341,2016,Q1,Northern,Dawson Creek And District Hospital,Shoulder Surgery,18,23,4.9,11.6
56342,2016,Q1,Northern,Dawson Creek And District Hospital,Tonsillectomy/Adenoidectomy,13,13,3.6,13.6
56343,2016,Q1,Northern,Dawson Creek And District Hospital,Varicose Veins Ligation/Stripping,3,12,15.7,30.5
56344,2016,Q1,Northern,Fort St John General Hospital,All Procedures,310,330,4.9,20.1
56345,2016,Q1,Northern,Fort St John General Hospital,Cataract Surgery,154,61,15.7,38.3
56346,2016,Q1,Northern,Fort St John General Hospital,Cholecystectomy,5,25,4.1,8.7
56347,2016,Q1,Northern,Fort St John General Hospital,Cyst/Ganglion Removal,5,9,3.0,7.5
56348,2016,Q1,Northern,Fort St John General Hospital,D&C and Related Surgery,5,21,2.1,5.6
56349,2016,Q1,Northern,Fort St John General Hospital,Dental Surgery,8,22,4.1,8.6
56350,2016,Q1,Northern,Fort St John General Hospital,Fallopian Tube/Ovarian Surgery,3,5,2.1,13.6
56351,2016,Q1,Northern,Fort St John General Hospital,Hand/Wrist Surgery,7,11,2.1,4.1
56352,2016,Q1,Northern,Fort St John General Hospital,Hernia Repair - Abdominal,21,28,3.8,7.7
56353,2016,Q1,Northern,Fort St John General Hospital,Knee Arthroscopy,9,6,1.4,10.6
56354,2016,Q1,Northern,Fort St John General Hospital,Male Reproductive Surgery,7,8,4.1,6.2
56355,2016,Q1,Northern,Fort St John General Hospital,Myringotomy,6,6,6.9,10.4
56356,2016,Q1,Northern,Fort St John General Hospital,Other Orthopaedic Surgery,6,17,5.6,16.2
56357,2016,Q1,Northern,Fort St John General Hospital,Rectal Surgery,6,6,5.4,10.5
56358,2016,Q1,Northern,Fort St John General Hospital,Skin Tumour Removal,14,9,2.7,7.7
56359,2016,Q1,Northern,Fort St John General Hospital,Tonsillectomy/Adenoidectomy,9,14,6.0,16.2
56360,2016,Q1,Northern,Fort St John General Hospital,Uterine Surgery,11,39,3.8,15.3
56361,2016,Q1,Northern,G.R. Baker Memorial Hospital,All Other Procedures,3,6,4.3,5.9
56362,2016,Q1,Northern,G.R. Baker Memorial Hospital,All Procedures,152,303,4.0,10.0
56363,2016,Q1,Northern,G.R. Baker Memorial Hospital,Breast Reconstruction,3,15,4.1,12.3
56364,2016,Q1,Northern,G.R. Baker Memorial Hospital,Cholecystectomy,3,14,3.9,8.8
56365,2016,Q1,Northern,G.R. Baker Memorial Hospital,Dental Surgery,13,27,2.3,9.7
56366,2016,Q1,Northern,G.R. Baker Memorial Hospital,Excision Lesion/Tumour,3,12,4.4,7.1
56367,2016,Q1,Northern,G.R. Baker Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,5,4.1,12.2
56368,2016,Q1,Northern,G.R. Baker Memorial Hospital,Foreign Body Removal Surgery,3,5,3.6,4.7
56369,2016,Q1,Northern,G.R. Baker Memorial Hospital,Hand/Wrist Surgery,3,10,4.6,7.6
56370,2016,Q1,Northern,G.R. Baker Memorial Hospital,Hernia Repair - Abdominal,8,16,4.6,7.5
56371,2016,Q1,Northern,G.R. Baker Memorial Hospital,Knee - Meniscectomy,12,17,3.7,6.4
56372,2016,Q1,Northern,G.R. Baker Memorial Hospital,Myringotomy,10,10,3.7,10.7
56373,2016,Q1,Northern,G.R. Baker Memorial Hospital,Nasal Surgery,5,6,8.6,12.2
56374,2016,Q1,Northern,G.R. Baker Memorial Hospital,Other Orthopaedic Surgery,3,11,4.1,6.0
56375,2016,Q1,Northern,G.R. Baker Memorial Hospital,Other Urology Surgery,18,23,0.1,2.6
56376,2016,Q1,Northern,G.R. Baker Memorial Hospital,Skin Tumour Removal,15,28,5.4,10.0
56377,2016,Q1,Northern,G.R. Baker Memorial Hospital,Tonsillectomy/Adenoidectomy,21,46,7.1,16.0
56378,2016,Q1,Northern,Kitimat General Hospital,All Procedures,128,135,4.1,23.6
56379,2016,Q1,Northern,Kitimat General Hospital,Cyst/Ganglion Removal,7,11,1.6,3.1
56380,2016,Q1,Northern,Kitimat General Hospital,Dental Surgery,3,9,1.3,11.5
56381,2016,Q1,Northern,Kitimat General Hospital,Hand/Wrist Surgery,7,8,4.4,7.0
56382,2016,Q1,Northern,Kitimat General Hospital,Hernia Repair - Abdominal,3,7,1.1,2.0
56383,2016,Q1,Northern,Kitimat General Hospital,Hip Replacement,7,8,12.1,20.8
56384,2016,Q1,Northern,Kitimat General Hospital,Knee Arthroscopy,8,6,2.4,16.8
56385,2016,Q1,Northern,Kitimat General Hospital,Knee Replacement,33,17,20.6,40.3
56386,2016,Q1,Northern,Kitimat General Hospital,Other Joint Reconstruction,10,9,2.3,3.2
56387,2016,Q1,Northern,Kitimat General Hospital,Other Orthopaedic Surgery,24,34,4.9,18.3
56388,2016,Q1,Northern,Kitimat General Hospital,Wound/Laceration Care,3,5,0.7,11.3
56389,2016,Q1,Northern,Mills Memorial Hospital,All Other Procedures,15,12,0.9,2.9
56390,2016,Q1,Northern,Mills Memorial Hospital,All Procedures,183,623,0.9,3.0
56391,2016,Q1,Northern,Mills Memorial Hospital,Biopsy in OR,3,12,0.6,2.4
56392,2016,Q1,Northern,Mills Memorial Hospital,Bowel Resection,3,7,1.0,3.3
56393,2016,Q1,Northern,Mills Memorial Hospital,Cataract Surgery,39,220,0.9,1.1
56394,2016,Q1,Northern,Mills Memorial Hospital,Cholecystectomy,7,17,0.6,3.0
56395,2016,Q1,Northern,Mills Memorial Hospital,Cone Biopsy,3,5,1.6,3.7
56396,2016,Q1,Northern,Mills Memorial Hospital,D&C and Related Surgery,3,11,3.0,4.6
56397,2016,Q1,Northern,Mills Memorial Hospital,Dental Surgery,3,106,0.0,0.1
56398,2016,Q1,Northern,Mills Memorial Hospital,Fallopian Tube/Ovarian Surgery,3,14,3.1,5.7
56399,2016,Q1,Northern,Mills Memorial Hospital,Hernia Repair - Abdominal,3,25,2.3,5.1
56400,2016,Q1,Northern,Mills Memorial Hospital,Mastectomy,3,14,0.1,0.6
56401,2016,Q1,Northern,Mills Memorial Hospital,Myringotomy,3,7,0.0,0.0
56402,2016,Q1,Northern,Mills Memorial Hospital,Other Eye Surgery,3,8,1.0,1.1
56403,2016,Q1,Northern,Mills Memorial Hospital,Other Urology Surgery,18,68,0.1,4.4
56404,2016,Q1,Northern,Mills Memorial Hospital,Prostate Surgery,3,5,0.1,2.8
56405,2016,Q1,Northern,Mills Memorial Hospital,Tonsillectomy/Adenoidectomy,29,16,0.0,0.0
56406,2016,Q1,Northern,Mills Memorial Hospital,Tympanoplasty,3,5,0.0,0.0
56407,2016,Q1,Northern,Mills Memorial Hospital,Uterine Surgery,3,21,2.4,4.1
56408,2016,Q1,Northern,Prince Rupert Regional Hospital,All Procedures,44,177,0.9,8.0
56409,2016,Q1,Northern,Prince Rupert Regional Hospital,Dental Surgery,3,31,0.1,0.9
56410,2016,Q1,Northern,Prince Rupert Regional Hospital,Fallopian Tube/Ovarian Surgery,3,6,2.1,5.4
56411,2016,Q1,Northern,Prince Rupert Regional Hospital,Hernia Repair - Abdominal,3,12,1.6,5.4
56412,2016,Q1,Northern,Prince Rupert Regional Hospital,Knee Arthroscopy,3,12,0.8,1.7
56413,2016,Q1,Northern,Prince Rupert Regional Hospital,Knee Replacement,6,9,5.9,9.9
56414,2016,Q1,Northern,Prince Rupert Regional Hospital,Other Orthopaedic Surgery,5,14,1.4,4.8
56415,2016,Q1,Northern,Prince Rupert Regional Hospital,Skin Tumour Removal,3,6,2.7,4.7
56416,2016,Q1,Northern,Prince Rupert Regional Hospital,Uterine Surgery,3,19,3.2,12.3
56417,2016,Q1,Northern,St. John Hospital,All Procedures,229,134,9.7,19.6
56418,2016,Q1,Northern,St. John Hospital,Dental Surgery,6,15,8.0,14.0
56419,2016,Q1,Northern,St. John Hospital,Hand/Wrist Surgery,11,9,11.9,16.5
56420,2016,Q1,Northern,St. John Hospital,Hernia Repair - Abdominal,15,7,17.1,22.7
56421,2016,Q1,Northern,St. John Hospital,Knee - Meniscectomy,13,21,9.4,14.1
56422,2016,Q1,Northern,St. John Hospital,Male Reproductive Surgery,13,7,9.0,16.7
56423,2016,Q1,Northern,St. John Hospital,Myringotomy,6,5,11.1,14.6
56424,2016,Q1,Northern,St. John Hospital,Other Orthopaedic Surgery,17,13,9.7,13.1
56425,2016,Q1,Northern,St. John Hospital,Tonsillectomy/Adenoidectomy,69,18,14.6,20.9
56426,2016,Q1,Northern,The University Hospital Of Northern British Columbia,All Other Procedures,34,27,8.0,21.0
56427,2016,Q1,Northern,The University Hospital Of Northern British Columbia,All Procedures,2032,1600,7.1,26.8
56428,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Biopsy in OR,5,17,2.7,5.4
56429,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Bladder Surgery,33,55,6.0,15.0
56430,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Bowel Resection,8,27,4.7,10.7
56431,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Biopsy,7,12,4.1,7.0
56432,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Breast Reduction,29,16,9.4,27.8
56433,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Cataract Surgery,203,396,5.4,12.4
56434,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Cholecystectomy,68,41,12.9,32.4
56435,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Cyst/Ganglion Removal,14,10,12.0,15.4
56436,2016,Q1,Northern,The University Hospital Of Northern British Columbia,D&C and Related Surgery,51,41,5.0,21.7
56437,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Dental Surgery,40,77,6.3,17.4
56438,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Examination Under Anaesthetic,5,8,9.6,18.4
56439,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Excision Lesion/Tumour,7,15,5.4,11.0
56440,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Facial Bone Reconstruction,11,5,5.0,23.5
56441,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Fallopian Tube/Ovarian Surgery,45,43,9.0,22.3
56442,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Foot/Ankle Surgery,7,11,17.4,45.0
56443,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Fracture Repair,7,5,2.1,6.8
56444,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Hand/Wrist Surgery,8,6,13.0,33.2
56445,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Hernia Repair - Abdominal,94,71,12.1,28.9
56446,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Hip Replacement,155,53,19.0,49.4
56447,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Kidney/Bladder Stone Removal,14,25,5.4,27.6
56448,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Knee - ACL Repair,13,7,10.4,17.1
56449,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Knee - Meniscectomy,21,17,7.3,20.8
56450,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Knee Arthroscopy,18,15,9.3,16.0
56451,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Knee Replacement,368,92,19.7,46.1
56452,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Laparoscopy,3,5,18.1,21.1
56453,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Male Reproductive Surgery,29,33,12.0,28.4
56454,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Mastectomy,5,29,4.0,9.3
56455,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Nasal Surgery,84,16,19.1,48.7
56456,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Oral Cavity & Pharynx Surgery,3,8,12.1,16.9
56457,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Other Eye Surgery,9,11,9.0,22.6
56458,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Other Joint Reconstruction,63,29,10.1,26.9
56459,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Other Orthopaedic Surgery,98,68,6.3,23.9
56460,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Other Urology Surgery,24,31,5.7,19.9
56461,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Prostate Surgery,31,29,7.3,33.7
56462,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Rectal Surgery,11,11,16.1,25.0
56463,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Shoulder Surgery,149,58,11.6,39.0
56464,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Skin Tumour Removal,13,8,10.4,23.7
56465,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Thyroidectomy,11,9,7.3,31.7
56466,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Tonsillectomy/Adenoidectomy,30,9,10.1,32.9
56467,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Uterine Surgery,64,75,9.0,23.1
56468,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Vaginal Repair,8,6,11.1,23.6
56469,2016,Q1,Northern,The University Hospital Of Northern British Columbia,Vascular Bypass Graft - Non Cardiac,14,11,10.6,35.6
